Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Denmark,DNK,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,82.41026,90.03595,91.07305,92.14998,90.94173,90.91305,90.19655,..,..,..
Denmark,DNK,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,87.63306,93.72863,94.52227,94.7163,94.00465,93.18637,93.02254,..,..,..
Denmark,DNK,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,77.41073,86.49267,87.76732,89.70025,88.03369,88.76652,87.53858,..,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,93.47965,93.06638,90.74075,90.7091,90.75948,91.76285,92.6223,93.87268,..,..
Denmark,DNK,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,95.5644,95.19456,93.00534,93.2322,93.54367,94.55966,94.89243,95.44736,..,..
Denmark,DNK,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,91.49993,91.04762,88.59739,88.32654,88.13122,89.11598,90.46231,92.36422,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,60.67932,..,61.12784,69.11964,63.10016,59.49485,62.02095,62.90327,67.01807
Djibouti,DJI,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,56.81963,..,57.0545,66.24361,58.7939,55.42056,58.28336,61.44035,67.03105
Djibouti,DJI,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,58.5606,..,58.87689,67.529,60.7187,57.24558,59.96579,62.10696,67.02502
Djibouti,DJI,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,44.88622,..,45.35806,50.21151,49.14697,47.5071,54.49951,57.57684,..
Djibouti,DJI,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,42.52128,..,43.98935,47.26897,46.7888,44.74207,51.16449,53.71927,..
Djibouti,DJI,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,47.19068,..,46.69195,53.07971,51.44626,50.20412,57.75265,61.33995,..
Djibouti,DJI,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,40.86669,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,40.58454,..,..,..,..
Djibouti,DJI,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,41.09918,..,..,..,..
Djibouti,DJI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,48.97579,48.25488,53.0914,..,50.68697,50.99804,58.20957,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,98.82664,..,..,..,..,97.98016,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,59.7411,54.44887,58.3795,..,54.32656,56.63507,65.55463,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,39.05784,42.48609,48.10705,..,47.14076,45.4616,51.02041,..,..,..
Dominica,DMA,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,98.76683,96.2831,89.01254,..,..,..
Dominica,DMA,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,97.48488,96.30705,92.51559,..,..,..
Dominica,DMA,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,100,96.25984,85.6104,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,77.30173,75.02993,..,..,..,87.20478,84.46889,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,79.7569,79.5809,..,..,..,90.23651,90.22919,..,..,..
Dominica,DMA,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,74.96665,70.63529,..,..,..,84.25708,78.89951,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,92.11449,93.52514,92.63183,92.7051,91.12181,95.04055,95.17579,94.47021,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,97.34189,95.82306,94.72059,94.07368,92.22407,96.01235,95.1053,94.21366,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,51.22012,52.18514,53.30246,54.06945,55.3601,56.90291,48.83236,49.73385,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,94.77342,94.69471,93.69395,93.401,91.68219,95.53493,95.13993,94.3396,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,57.22662,58.10937,59.12597,59.74374,61.05969,62.95145,55.82213,56.78418,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,45.33819,46.3884,47.6033,48.51534,49.78042,50.97854,41.97802,42.82394,..,..
Dominican Republic,DOM,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,84.27528,83.49207,85.81118,85.17758,87.78321,94.64993,96.88635,96.1177,..,..
Dominican Republic,DOM,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,82.83343,83.49941,86.34662,86.17095,88.52789,95.80176,98.46258,97.08059,..,..
Dominican Republic,DOM,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,85.66224,83.48497,85.2947,84.22389,87.06743,93.54855,95.37501,95.19116,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,49.76398,49.9406,50.21595,48.42587,48.26014,48.54702,50.77486,..,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,709974,683592,691851,652908,597703,590662,466164,..,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,353311,341390,347420,316176,288452,286749,236694,..,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,55.4691,56.42118,57.11124,60.26616,61.51243,61.07617,67.90236,68.87448,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,61.95236,63.22634,63.95147,67.47442,68.73891,67.98066,73.83755,74.19288,..,..
Dominican Republic,DOM,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,49.16002,49.79687,50.45557,53.25512,54.48642,54.37099,62.13789,63.70359,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,356663,342202,344432,336732,309251,303913,229470,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,93.11675,93.36115,93.42559,93.5072,93.34584,93.47108,93.42934,93.32217,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,92.86861,92.4769,93.27941,93.43545,93.61063,94.03627,94.21657,94.12048,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,92.98833,92.90326,93.34987,93.47004,93.48294,93.76356,93.83647,93.73478,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,89.87112,89.46375,90.04787,90.4622,91.38489,91.63617,91.7214,91.70966,..,..
Early-demographic dividend,EAR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,89.99702,89.89879,90.19776,90.57057,90.84593,90.96894,90.88622,90.92802,..,..
Early-demographic dividend,EAR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,89.52575,89.05914,89.90808,90.36123,91.88588,92.25727,92.49921,92.43807,..,..
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,63.43514,62.43147,63.70747,63.61041,63.49074,63.55566,63.44867,..,..,..
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,492677180,511937995,485437984,485184264,478884764,477179437,474326600,..,..,..
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,312530437,319610427,309260262,308627698,304047499,303274524,300953924,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,180146743,192327568,176177722,176556566,174837265,173904913,173372676,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,96.52901,97.00039,96.60242,96.22599,96.11737,95.94179,95.63248,95.66227,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,96.27506,96.21947,96.313,95.96498,96.22326,96.35518,96.43928,96.48535,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,96.3958,96.5901,96.45021,96.08862,96.17313,96.15956,96.05758,96.09595,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,92.45983,93.15587,92.75655,92.87014,93.42487,93.50555,92.9105,92.98241,..,..
East Asia & Pacific,EAS,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,93.10468,93.89062,93.63638,93.67425,93.98873,93.78762,92.86378,93.00195,..,..
East Asia & Pacific,EAS,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,91.87744,92.49342,91.9648,92.14763,92.91867,93.25349,92.95249,92.96495,..,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,70.2269,69.07034,69.08944,69.11774,68.74571,68.89558,68.70922,..,..,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,84840275,88399537,85646549,84813509,79846105,78313546,76727049,..,..,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,59580694,61057863,59172717,58621179,54890771,53954570,52718554,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,25259581,27341674,26473832,26192330,24955334,24358976,24008495,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,96.3171,96.8324,96.44716,96.10841,96.00902,95.75588,95.46587,95.49627,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,96.08949,96.04244,96.19087,95.88206,96.1731,96.24729,96.37672,96.42492,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,96.19753,96.41674,96.31216,95.98908,96.09557,96.0152,95.94667,95.98648,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,92.22661,93.00777,92.72609,92.88307,93.29028,93.36044,92.83372,92.9095,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,92.86595,93.73925,93.61764,93.70169,93.84456,93.62489,92.73711,92.88474,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,91.65088,92.35028,91.92646,92.15014,92.79453,93.12519,92.92022,92.93176,..,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,70.39913,69.19606,69.21576,69.24217,68.86361,69.01843,68.82425,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,82556601,86151443,83427855,82625446,77689254,76186428,74638274,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,58119128,59613403,57745227,57211652,53499624,52582674,51369234,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,24437473,26538040,25682628,25413794,24189630,23603754,23269040,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,96.323,96.8527,96.47267,96.13931,96.04724,95.79948,95.50572,95.54493,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,96.09395,96.05552,96.21411,95.91089,96.21245,96.29459,96.4238,96.48245,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,96.20265,96.43313,96.33643,96.01885,96.13441,96.06084,95.99047,96.03998,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,92.25385,93.07215,92.81161,92.99422,93.42866,93.52014,92.98274,93.05504,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,92.90012,93.81437,93.71802,93.82853,93.99678,93.79613,92.8924,93.0371,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,91.67237,92.40563,91.99941,92.24793,92.92101,93.27479,93.06356,93.07116,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,70.39913,69.19606,69.21576,69.24217,68.86361,69.01843,68.82426,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,82556336,86151201,83427636,82625250,77689081,76186278,74638135,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,58118941,59613234,57745076,57211518,53499508,52582575,51369144,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,24437395,26537967,25682560,25413732,24189574,23603703,23268991,..,..,..
Ecuador,ECU,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,52.80352,55.28967,58.21846,59.60912,61.09231,65.21962,69.56105,70.33273,..,..
Ecuador,ECU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,98.34545,98.21353,97.92038,98.0594,97.85115,98.16284,98.06549,98.03402,..,..
Ecuador,ECU,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,54.94552,57.34198,60.30302,61.2441,62.38215,66.75623,71.23479,71.91596,..,..
Ecuador,ECU,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,50.73999,53.31467,56.213,58.03728,59.85342,63.74492,67.9554,68.81239,..,..
Ecuador,ECU,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,84.93353,84.06581,84.12063,93.36387,92.478,94.09024,92.73779,..,..,..
Ecuador,ECU,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,86.31622,85.36003,86.06156,94.59371,93.82541,95.1349,94.21252,..,..,..
Ecuador,ECU,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,83.60659,82.82471,82.26085,92.18639,91.18886,93.0913,91.32819,..,..,..
Ecuador,ECU,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,59.17009,58.86749,57.70575,58.6878,59.14918,61.63786,59.92023,..,..,..
